,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
02719-20133.roi,99.37607083653086,48.59759070387326,52.69109045047691,48.660983259984576,48.21043385881355,51.34950982543443,5.372288028384728,23.64637696976799,16.58511140854558,21.842534521593244,14.709207494988886,22.803327493568286,22.68616162015104,25.615991924566206,1.184280914253372,25.807479181419264,26.26186846542233,25.955822300852933,21.574086088552196,1.2016397335859665,1.190881639491073,23.585448433815255,0.0,0.0,0.0
02720-20096.roi,47.67637756859146,1.3224378491477724,3.1299993802591017,3.7478435000076376,0.24678961748451,3.658193964367982,0.001902319094388393,1.9764988134433952,0.813175816796381,0.8206700113511303,0.5468738100584769,0.004079481712322467,0.01826615014417233,0.15250378549056992,0.006944473023257413,0.10156467748802678,3.6929353582932984,0.042344122851022514,0.0053457737266076775,2.2981023215438037,0.05369149290499049,0.3688038472868067,0.0,0.0,0.0
02721-19927.roi,94.77197433128671,126.23466724840038,128.01647611534526,107.71328562732644,122.11615426316105,107.25845873111145,22.27861433012479,112.4418793913948,109.02301323355167,97.65460611783836,67.88459621289358,109.12642301184403,92.63235783123612,116.99534723754755,0.03148699355846821,116.02904978739191,128.97757437767802,132.48416811529162,95.12434208490026,116.82368188420789,26.32120633026664,107.48623910657098,0.0,0.0,0.0
02722-19846.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02723-20079.roi,73.98901211454235,21.188524949633063,22.013354720473796,19.947614396557164,23.790389947710587,19.706413806556178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0046474250704012e-05,8.66725252671196e-05,0.00034206735206820195,6.0092937817491646e-05,0.0,0.0,0.00017334502649542718,8.667252526711982e-05,5.4314778013483345e-05,0.0,0.0,0.0
02724-19855.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02725-19826.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02726-19929.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025011278797944614,0.0,0.0,0.0,0.0,0.0
02727-20088.roi,111.75674440167766,26.517312723562515,28.878060714703267,27.053234286677764,28.435441518617203,30.209301551170007,4.821289657483664,32.55957029105631,30.56156666993556,25.022483628831843,16.617405409081538,29.372071064608708,27.496510833212717,32.29538477044808,0.0,32.02848872745218,34.01086765364064,35.09480347720984,24.238602162243495,0.03927540505449335,0.009045451261994079,27.208031105558746,0.0,0.0,0.0
02728-19932.roi,0.0,0.0,0.0,0.0,0.02653247320000296,0.0,0.016980782848001898,0.0,0.0,0.0,0.012820492796348554,0.006523452009634581,0.0,0.04444720229249192,0.016980782848001898,0.012820492796348554,0.038206761408004275,0.038206761408004275,0.016980782848001898,0.038206761408004275,0.012820492796348554,0.038206761408004275,0.0,0.0,0.0
02729-19918.roi,336.2202914014953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016052353788634857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02730-19992.roi,0.0026425231874135243,0.0,0.0009025903977559707,0.00014136953620325903,0.0046543182137960305,0.0,0.010194920352384297,0.0,0.0019682976172175175,0.00014136953620325903,0.005333980812316806,0.006524749025525951,0.0036701713268583475,0.012701505414726972,0.02053662876212596,0.007427336585121572,0.013843337239211105,0.02360326658924001,0.01182610228721513,0.005333980812316806,0.008596351777379344,0.00847129036973336,0.0,0.0,0.0
02731-19957.roi,166.50127971839464,216.3996396997464,218.05583187276588,148.4141295214387,202.77554115716822,0.005984032850398136,0.005984032850398136,0.008311157932668128,0.0,0.005984032850398136,0.008311157932668128,0.0009234619925186804,0.0,0.0022286211113435907,0.0036938479700747216,0.008311157932668128,0.010355076821429715,0.0036938479700747216,0.0009234619925186804,0.008311157932668128,0.0036938479700747216,0.0003201333573264005,0.0,0.0,0.0
02732-19972.roi,0.018255186217439025,0.017963981958543068,0.008797816112760627,0.0,0.0014220474324747412,0.0,0.0,0.0,0.0,0.0006424911798804037,0.0,0.0,0.0,0.0,0.0,0.004386070291556053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02733-20206.roi,114.23971281440984,76.14683956864262,54.727949668680004,44.0355099406943,46.54188751781146,34.785243548738016,14.384105920811606,37.09189562878395,9.012811052482672,8.471771766702537,7.306405339317284,0.03547150595843609,0.7531454906936883,0.8722194473709285,0.767946851468389,0.880054622901193,0.8724252173834832,0.8534237101872486,0.3568156420561454,0.7723466517094838,0.7749806242449094,0.849867296829682,0.0,0.0,0.0
02734-20244.roi,28.87324751663544,9.808615598456711,16.406460695766683,6.954450600705538,0.007622248540783204,0.03511884326623354,0.0,0.005679134742018258,0.0,0.0,0.0,0.015069499402873571,0.0001359507852264791,0.036998119450636545,0.0003612835476366838,0.04261489803917179,0.042818464353165206,0.034657665928950865,0.005879679924805568,0.021923366390859008,0.0,0.027497345931311295,0.0,0.0,0.0
02735-19943.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006312188125528219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
